p_val	avg_log2FC	pct.1	pct.2	p_val_adj
3.51037298036312e-228	-1.32055061820096	0.148	0.616	1.13332391671023e-223
1.23413273114382e-227	0.821192649563559	0.633	0.252	3.98439752249782e-223
1.56412015639484e-227	0.808595578881685	0.368	0.083	5.04976192492075e-223
4.8440920445505e-227	0.809859253660308	0.96	0.752	1.56391511658313e-222
9.21677325187199e-227	1.25380561858027	0.704	0.33	2.97563524436687e-222
1.19831403948903e-225	0.876363779312908	0.928	0.655	3.86875687649034e-221
1.69662107944053e-225	0.522331190844315	0.343	0.071	5.47754115497376e-221
6.07346317798677e-224	0.583485189616311	0.389	0.09	1.96081758701303e-219
2.82242318550582e-223	1.15680251602424	0.948	0.778	9.11219325440555e-219
9.14030951485729e-223	1.21379274566958	0.858	0.566	2.95094892687168e-218
9.40393142787082e-223	0.683070107190456	0.456	0.128	3.03605926148809e-218
9.26718117814463e-222	-0.564371820548889	1	0.999	2.99190944336399e-217
1.3843599795833e-221	0.516244590365476	0.272	0.043	4.4694061940847e-217
5.77271391091139e-221	-1.43812830061653	0.241	0.651	1.86372068613774e-216
2.84972144028311e-220	-1.34337897237796	0.372	0.737	9.20032566995402e-216
2.66440588381924e-217	1.07010267497078	0.895	0.629	8.60203439591042e-213
3.04877963868025e-217	0.911940176782982	0.668	0.294	9.8429850634792e-213
5.0238160496968e-217	0.319322032167543	0.211	0.024	1.62193901164461e-212
1.2429366918711e-216	0.789188646927367	0.973	0.782	4.01282110970584e-212
2.00266590653326e-216	0.865444195277697	0.799	0.416	6.46560687924263e-212
3.2178277871443e-215	0.893019620855847	0.958	0.824	1.03887570107954e-210
1.39469841461663e-214	0.394432167922218	0.209	0.023	4.50278383158979e-210
1.94720494853971e-214	0.511495441940114	0.337	0.071	6.28655117636046e-210
4.08249281422064e-214	0.790223029445401	0.643	0.26	1.31803280507113e-209
4.41966242655284e-214	0.754303339570636	0.714	0.335	1.42688801441259e-209
5.45096960149602e-213	0.673645299796267	0.991	0.933	1.75984553584299e-208
3.72031130735116e-212	0.65729316478799	0.621	0.234	1.20110250557832e-207
5.32790963364526e-212	-0.705429731110008	0.997	0.996	1.72011562522237e-207
1.32866637509171e-210	0.677087212428662	0.985	0.888	4.28959939198358e-206
1.41011108181543e-210	0.728407480275074	0.93	0.686	4.55254362764111e-206
5.78227148785572e-210	0.70210919662944	0.966	0.816	1.86680634985422e-205
2.47022968419943e-209	0.967224782428013	0.911	0.654	7.97513653543785e-205
2.28910144662522e-208	0.842527577530876	0.763	0.352	7.39036402042951e-204
2.6116214017949e-208	0.569200433803924	0.474	0.14	8.43161969569485e-204
9.33774778239308e-208	0.818857487609239	0.816	0.436	3.01469187154561e-203
1.12949617037111e-206	0.854760077173838	0.884	0.457	3.64657838604312e-202
1.13603672586281e-206	0.917087424465349	0.574	0.222	3.66769456944809e-202
1.28595291904466e-206	0.572728185824127	0.432	0.117	4.15169899913567e-202
2.56879283364299e-206	0.957110258264297	0.876	0.568	8.29334766341638e-202
2.60670278297047e-206	0.89564798818213	0.885	0.575	8.41573993482016e-202
2.88298615710595e-206	0.837699974746381	0.427	0.125	9.30772080821655e-202
2.893881933318e-206	0.359257499017159	0.199	0.022	9.34289782171715e-202
8.36312506587944e-206	0.761771419941664	0.549	0.202	2.70003492751918e-201
2.28188132417271e-205	0.84335031430144	0.917	0.597	7.3670538550916e-201
7.14868474902744e-205	0.771558354704176	0.942	0.688	2.30795287122351e-200
1.03090410145521e-204	0.789003896143356	0.744	0.364	3.32827389154814e-200
4.15116321399298e-202	-0.571421518512467	0.996	0.992	1.34020304363763e-197
4.33824718144362e-200	0.861501636484275	0.684	0.313	1.40060310252907e-195
1.00532026758286e-198	0.960746310385685	0.903	0.637	3.24567648389128e-194
1.25559572466937e-198	0.288871612722225	0.211	0.026	4.05369079709505e-194
1.17720829550196e-197	0.31669501674815	0.162	0.013	3.80061698202808e-193
