p_val	avg_log2FC	pct.1	pct.2	p_val_adj
2.05463547142915e-21	-0.994305826430629	0.01	0.5	6.633390619509e-17
2.89645061052174e-20	-2.26876417354076	0.025	0.75	9.35119079606945e-16
8.02475636681854e-20	-1.37596706255645	0.003	0.25	2.59079259302737e-15
8.02475636681854e-20	-2.60832143452158	0.003	0.25	2.59079259302737e-15
2.13596788159383e-18	-0.553729165125315	0.003	0.25	6.89597230572567e-14
2.13596788159383e-18	-0.6608833165234	0.003	0.25	6.89597230572567e-14
2.90953961508186e-18	-0.267751132162007	0.003	0.25	9.3934486472918e-14
3.02389098606761e-18	-0.26732613675514	0.003	0.25	9.76263204851926e-14
3.69780706758146e-17	-0.659284541005511	0.003	0.25	1.19383701176868e-12
4.58636392149713e-17	-0.267099012824595	0.003	0.25	1.48070759205535e-12
4.10246082935975e-16	-1.11189815064747	0.003	0.25	1.32447947875879e-11
4.10246082935975e-16	-1.28758520559837	0.003	0.25	1.32447947875879e-11
4.10246082935975e-16	-0.659486203242936	0.003	0.25	1.32447947875879e-11
4.10246082935975e-16	-0.84481093257414	0.003	0.25	1.32447947875879e-11
4.10246082935975e-16	-1.73727813473126	0.003	0.25	1.32447947875879e-11
5.01667740041097e-16	-0.26688372570535	0.003	0.25	1.61963429872268e-11
3.4837871886459e-15	-1.75955628686516	0.004	0.25	1.12474069385433e-10
3.4837871886459e-15	-0.84416284254068	0.004	0.25	1.12474069385433e-10
3.4837871886459e-15	-0.660376730901733	0.004	0.25	1.12474069385433e-10
3.4837871886459e-15	-0.844373198760775	0.004	0.25	1.12474069385433e-10
3.71017366977785e-15	-0.655998661934701	0.004	0.25	1.19782956928778e-10
2.30431077512873e-14	-0.495384974102757	0.004	0.25	7.43946733750309e-10
2.37365221754345e-14	-0.842182199292089	0.004	0.25	7.66333618433902e-10
2.91994384321048e-14	-0.48814828747644	0.004	0.25	9.42703869780502e-10
2.91994384321048e-14	-0.266210770516526	0.004	0.25	9.42703869780502e-10
1.34597043832025e-13	-0.54827760393809	0.004	0.25	4.34546556011691e-09
1.34597043832025e-13	-0.266689922562583	0.004	0.25	4.34546556011691e-09
1.42339869158089e-13	-0.490654798839163	0.004	0.25	4.59544267576889e-09
1.63663195152853e-13	-0.264541180464601	0.004	0.25	5.28386625550987e-09
3.70438191298492e-13	-0.819340816327074	0.018	0.5	1.19595970060718e-08
5.5762355607193e-13	-0.55118168588453	0.004	0.25	1.80028765077823e-08
5.5762355607193e-13	-0.659283329266739	0.004	0.25	1.80028765077823e-08
5.88027253343811e-13	-0.550324653627908	0.004	0.25	1.89844598742049e-08
7.07813561616537e-13	-0.264146103460784	0.004	0.25	2.28517608367899e-08
2.92727914429258e-12	-0.264221090270268	0.005	0.25	9.45072071734859e-08
7.39048086905492e-12	-0.842102933628647	0.005	0.25	2.38601674857438e-07
7.39048086905492e-12	-1.37450825232469	0.005	0.25	2.38601674857438e-07
7.39048086905492e-12	-0.842433158952846	0.005	0.25	2.38601674857438e-07
9.39432976360574e-12	-0.264673768699783	0.005	0.25	3.03295936418011e-07
2.25948122071293e-11	-1.37206774945966	0.005	0.25	7.29473512107169e-07
3.22090394391923e-11	-1.14672056148266	0.022	0.5	1.03986883829432e-06
6.27416094397845e-11	-0.550116677074119	0.005	0.25	2.02561286076344e-06
8.52569999639446e-11	-0.263413658861438	0.005	0.25	2.75252224383595e-06
1.63556580708564e-10	-0.656673644544369	0.006	0.25	5.28042420817599e-06
1.67036867799295e-10	-0.857480170301657	0.006	0.25	5.39278527690025e-06
