p_val	avg_log2FC	pct.1	pct.2	p_val_adj
3.78966676018886e-242	0.893954756751299	0.323	0.012	1.22349391352697e-237
5.99613464430938e-242	-1.02725096358034	0.268	0.643	1.93585206991528e-237
1.22984536699084e-241	0.734101389023021	0.855	0.454	3.97055576732991e-237
1.65009005033479e-241	-0.968695429528722	0.591	0.777	5.32731572750586e-237
1.96094909197846e-241	1.22450867275421	0.331	0.018	6.33092414345247e-237
1.27943612203178e-239	-1.19775521710742	0.347	0.607	4.1306595199796e-235
1.46504698038692e-239	-0.854452106507927	0.01	0.266	4.72990417617918e-235
1.99109019522578e-238	0.858760879545481	0.811	0.433	6.42823469528643e-234
2.42453094318266e-238	0.687906828728192	0.808	0.365	7.82759815006521e-234
4.03188341354823e-238	0.988811093003163	0.387	0.049	1.30169356006404e-233
8.35284252540325e-237	0.846535332266424	0.679	0.254	2.69671520932644e-232
1.61268325004731e-236	0.820559833993737	0.463	0.094	5.20654787277774e-232
5.81006000381382e-236	0.807466091064878	0.464	0.096	1.87577787223129e-231
6.45599020853509e-235	0.900823261736702	0.346	0.029	2.08431643882556e-230
1.43470727818023e-234	0.934435285748675	0.379	0.048	4.63195244760487e-230
3.15788580486895e-234	0.78107233923944	0.696	0.284	1.01952343210194e-229
4.96807180495837e-234	0.787685686224053	0.817	0.413	1.60394198223081e-229
1.11563643545673e-233	0.884154101257189	0.679	0.262	3.60183223187204e-229
4.23927960722747e-232	0.694867733754381	0.722	0.287	1.36865142119339e-227
4.99909484160844e-232	-0.861049896325119	0.045	0.323	1.61395776961328e-227
9.9724150094649e-232	0.616676767320215	0.962	0.791	3.21959418580574e-227
3.44402658085494e-231	0.74654882633535	0.501	0.119	1.11190398162902e-226
8.39325940880433e-230	1.15207252323837	0.557	0.184	2.70976380013248e-225
1.78606183020552e-229	0.57526334759727	0.377	0.044	5.76630061881852e-225
3.0906092167696e-229	-1.02385141297985	0.454	0.665	9.97803185634066e-225
9.08193079633796e-229	1.0408128897758	0.876	0.564	2.93210135759771e-224
9.8350253673317e-228	0.726197258143732	0.946	0.719	3.17523793984304e-223
1.87936854832374e-227	1.01680286092423	0.637	0.245	6.0675413582632e-223
2.7710988146459e-227	0.904578133939651	0.302	0.011	8.94649252308427e-223
3.40816370273524e-226	0.802100414261399	0.779	0.376	1.10032565142807e-221
