p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.07225775261533e-137	-0.495249705883581	0.064	0.236	3.4617841543186e-133	0	Gbp5
3.64799524067294e-137	0.2552360468306	0.395	0.195	1.17775526345126e-132	0	Mkrn2
5.04269672449718e-137	-0.614792449241617	0.182	0.38	1.62803463750391e-132	0	Fry
1.30427519194747e-136	0.414844302056334	0.923	0.791	4.2108524572024e-132	0	Chd2
1.52571928133545e-136	-0.617692402391337	0.164	0.346	4.92578469979149e-132	0	Ikzf4
2.64802475603096e-136	-0.467718907190795	0.074	0.252	8.54914792484595e-132	0	Usp28
2.9173224590571e-136	-0.337939948885629	0.019	0.171	9.41857555906585e-132	0	Lgmn
5.60530808777939e-136	0.311436657197248	0.236	0.088	1.80967371613958e-131	0	Dip2c
3.0296049685108e-135	-0.361276711434435	0.017	0.166	9.78107964083712e-131	0	Tlr1
5.82893216445993e-135	-0.810447297779776	0.856	0.859	1.88187074929589e-130	0	Vim
7.72949134377376e-135	0.376988369726976	0.757	0.522	2.49546628033736e-130	0	Zc3h13
1.1472997726429e-134	-0.887038708069342	0.642	0.674	3.70405731597762e-130	0	Tubb5
1.99425005584946e-134	0.343150289388196	0.587	0.356	6.43843630530999e-130	0	Mrps6
2.0320637053491e-134	0.502713716011844	0.83	0.647	6.56051767271956e-130	0	Rps6ka3
5.74751541690684e-134	-0.371555399936012	0.934	0.909	1.85558535234837e-129	0	Hnrnpf
8.55431793329564e-134	0.273800161445986	0.502	0.282	2.7617615447645e-129	0	Snhg8
8.73017376732419e-134	0.380831169019587	0.874	0.698	2.81853660078061e-129	0	Senp6
1.35248466022428e-133	0.390268337835881	0.625	0.397	4.3664967255341e-129	0	Epb41l2
2.22618251288607e-133	-0.581559527411864	0.447	0.607	7.18723024285268e-129	0	Arhgef18
2.98478224098415e-133	0.480846592053042	0.714	0.5	9.63636946501732e-129	0	Ctsd
4.83756624523302e-133	-0.590378048388306	0.703	0.761	1.56180826227348e-128	0	Crlf3
4.93603466818221e-133	0.383671485394415	0.653	0.393	1.59359879262263e-128	0	Atad2
6.32582642838017e-133	0.255428169713371	0.206	0.07	2.04229306240254e-128	0	Smox
8.34495785608123e-133	-0.571798371663297	0.47	0.603	2.69416964383583e-128	0	Spata13
8.66430411506396e-133	0.325235283178341	0.518	0.291	2.7972705835484e-128	0	Ralgps2
1.69304169634841e-132	-0.56933055827701	0.705	0.78	5.46598511666085e-128	0	Gimap6
2.28496419942195e-132	0.316847977255776	0.35	0.164	7.37700691783378e-128	0	Gm12840
6.65708122066561e-132	0.543337622825299	0.415	0.226	2.14923867209189e-127	0	Uty
7.07707542926176e-132	0.352833126942985	0.526	0.309	2.28483380233716e-127	0	Spred2
8.78432236162448e-132	0.563812745018785	0.481	0.286	2.83601847445046e-127	0	Plcxd2
1.0596070046273e-131	-0.549298468324792	0.216	0.388	3.42094121443924e-127	0	Phgdh
6.24999138226309e-131	0.415872345700321	0.443	0.246	2.01780971776364e-126	0	Dr1
8.61103049640755e-131	0.333509280286446	0.204	0.071	2.78007119576518e-126	0	Alpk2
3.45528205677182e-130	-0.507258204518246	0.037	0.191	1.11553781202878e-125	0	Hist1h3f
5.74245993237349e-130	0.259812242542775	0.417	0.214	1.85395318916678e-125	0	Unc45a
7.32784638214033e-130	-0.618877178312364	0.461	0.603	2.365795204474e-125	0	Txnip
1.84122263980803e-129	0.25299185521885	0.405	0.201	5.94438729262024e-125	0	Mfhas1
1.85997070375545e-129	-0.598160880247342	0.251	0.43	6.00491541707448e-125	0	Nck2
1.90582516128603e-129	-2.07142892982312	0.04	0.195	6.15295653321196e-125	0	Frmd5
1.95687831765092e-129	0.291098347254437	0.326	0.151	6.31778164853599e-125	0	Man2a2
2.36220679090966e-129	0.319383257439226	0.508	0.292	7.62638462445184e-125	0	Ehd1
4.7167193440623e-129	0.309589750781743	0.376	0.191	1.52279284023051e-124	0	Golm1
5.90605735612392e-129	-0.335251282155828	0.035	0.191	1.90677061742461e-124	0	D1Ertd622e
6.68867675886447e-129	0.445244518353975	0.871	0.706	2.15943929159939e-124	0	Ccnd3
1.6408892891142e-128	0.407121895059766	0.71	0.48	5.2976110699052e-124	0	Sh2d1a
2.41999333400626e-128	-0.511180178995832	0.028	0.177	7.81294847883922e-124	0	Rnf43
3.833666328806e-128	0.270000814049225	0.427	0.227	1.23769917425502e-123	0	Cfap20
4.88152640362373e-128	0.303191825047926	0.641	0.403	1.57600079940992e-123	0	Dctn4
1.4543255670622e-127	0.502356542179335	0.655	0.454	4.69529009326033e-123	0	Lpxn
2.30304013578355e-127	0.462545925823427	0.863	0.72	7.4353650783772e-123	0	Stat5b
3.33946650696507e-127	-0.408729722935902	0.894	0.865	1.07814676177367e-122	0	Atp5j2
4.0138400475966e-127	-0.877442121674682	0.094	0.268	1.29586825936656e-122	0	Iigp1
4.06190070415527e-127	-0.556632270320288	0.423	0.54	1.31138464233653e-122	0	Vrk1
5.88310657875223e-127	0.289613376129008	0.576	0.341	1.89936095895016e-122	0	Slc6a6
8.3846852179594e-127	0.307048514618592	0.605	0.373	2.70699562261819e-122	0	Sirt2
1.11844747476317e-126	-1.02972470779177	0.124	0.294	3.6109076722729e-122	0	Pclaf
1.24214957000287e-126	-0.586999049787676	0.216	0.404	4.01027988675427e-122	0	Smad3
1.32235419281132e-126	0.365897055993539	0.798	0.582	4.26922051149135e-122	0	Rbbp6
1.39007149315781e-126	-0.27462853034414	0.016	0.158	4.48784581566e-122	0	Plxdc1
5.60660000965303e-126	0.279190111706807	0.551	0.327	1.81009081311648e-121	0	Ino80
6.18510687303235e-126	0.344479197316402	0.624	0.4	1.99686175395849e-121	0	Arntl
7.26840407795064e-126	0.271599551454413	0.139	0.036	2.34660425656637e-121	0	Pdzd2
7.41630081658876e-126	-0.849648579771991	0.104	0.275	2.39435271863568e-121	0	Birc5
7.54589420823971e-126	0.547454118384739	0.909	0.785	2.43619194513019e-121	0	Atxn1
1.3739274722472e-125	-0.886959387341101	0.437	0.587	4.4357248441501e-121	0	Nrp1
1.52246538301257e-125	-0.764643282108269	0.099	0.27	4.91527948905609e-121	0	Cd74
1.89646290650911e-125	-0.449654573133069	0.094	0.264	6.12273049366465e-121	0	Slc17a9
2.60018226722918e-125	-0.707964640487672	0.437	0.61	8.3946884497494e-121	0	Sntb1
3.62734463799187e-125	0.378258698075398	0.702	0.473	1.17108821637567e-120	0	Baz2b
9.51562210646513e-125	0.499618056026777	0.846	0.685	3.07211859707227e-120	0	Fbxo11
3.003481432582e-124	0.341404124420527	0.792	0.569	9.69673980509097e-120	0	Cyth4
3.78221268215546e-124	0.357700804863687	0.626	0.397	1.22108736443389e-119	0	Tmem135
5.28739300125741e-124	0.253470137681069	0.172	0.054	1.70703483045596e-119	0	Jaml
8.82374252874533e-124	-0.529626581980854	0.183	0.355	2.84874527540543e-119	0	Hmgn1
1.44728351379068e-123	0.367999036002466	0.112	0.023	4.67255482427322e-119	0	Il23r
2.42207959708478e-123	0.36952238022204	0.783	0.584	7.81968397918821e-119	0	Zfr
7.27767391678727e-123	0.257691203781612	0.386	0.196	2.34959702403477e-118	0	Plk3
1.7251630621374e-122	0.369125656841515	0.438	0.241	5.56968894611061e-118	0	Gm13684
2.94235826048687e-122	-0.485902441241604	0.045	0.196	9.49940364398187e-118	0	Art2b
4.97612852764357e-122	0.462712720872968	0.847	0.655	1.60654309514973e-117	0	Baz1a
6.62596380527526e-122	-0.690357872917391	0.217	0.387	2.13919241453312e-117	0	2610035D17Rik
1.02639624433409e-121	0.408062941337329	0.558	0.359	3.31372027483259e-117	0	Senp1
2.0269307993794e-121	-0.674262812804552	0.221	0.396	6.54394608579641e-117	0	Snx9
4.05217234822596e-121	0.422949595874448	0.721	0.514	1.30824384262475e-116	0	Reep3
1.21589825014873e-120	-0.611451928308411	0.083	0.247	3.92552750060519e-116	0	A330040F15Rik
1.36477678386186e-120	0.295760406892302	0.662	0.416	4.40618184669801e-116	0	Runx2
2.19063533404109e-120	-0.547987776505589	0.529	0.623	7.07246617595166e-116	0	Casp8
2.31889635927221e-120	0.351111066109876	0.461	0.269	7.48655689591032e-116	0	Scyl2
2.46495350932649e-120	0.389622931989149	0.873	0.697	7.95810240486058e-116	0	Smarca5
3.33558416558934e-120	0.322813219404483	0.669	0.445	1.07689334786052e-115	0	Mia3
1.73235962693906e-119	0.35327756772219	0.621	0.402	5.59292305557276e-115	0	Tspan14
2.44866040856369e-119	0.385667086753115	0.927	0.778	7.90550012904786e-115	0	Stk17b
3.10563397003815e-119	-0.488877671454156	0.679	0.71	1.00265392722682e-114	0	Cd48
4.72605875970518e-119	-0.396579390645504	0.028	0.169	1.52580807057082e-114	0	Hist1h2bj
4.74485814401917e-119	0.295694901357968	0.553	0.335	1.53187745179659e-114	0	Ago3
5.77254610246518e-119	0.36057054159706	0.526	0.326	1.86366650918088e-114	0	Thap12
5.92622931356549e-119	-0.53489404442798	0.061	0.215	1.91328313388462e-114	0	Gm10130
1.5931834104806e-118	0.317041033362638	0.714	0.485	5.14359264073662e-114	0	Cisd2
1.73451794334981e-118	0.274025829806345	0.531	0.315	5.59989118010485e-114	0	Zyx
2.96651425803053e-118	0.298561216096747	0.632	0.401	9.57739128205156e-114	0	Adcy7
3.41597462889929e-118	-0.573882398027421	0.301	0.461	1.10284740894014e-113	0	Gata3
3.69445079710465e-118	-0.378422443260578	0	0.121	1.19275343984524e-113	0	Ccr10
3.93211808119099e-118	0.270963128696978	0.269	0.117	1.26948432251251e-113	0	Chpt1
5.99028430824077e-118	0.289307162304236	0.389	0.207	1.93396328891553e-113	0	Fbxo34
7.94688981375835e-118	0.301653005356195	0.923	0.771	2.56565337637188e-113	0	Ube2b
1.87788870980334e-117	-0.511284019059898	0.762	0.8	6.0627636996001e-113	0	Arid4a
3.64613596324228e-117	-0.772712478906539	0.101	0.262	1.17715499573277e-112	0	Prc1
3.72328269900252e-117	0.310048818440007	0.84	0.645	1.20206181937296e-112	0	Gpbp1
4.56503385453251e-117	0.276730559888614	0.534	0.318	1.47382117993582e-112	0	Ivns1abp
5.32164168582247e-117	-0.375011471184691	0.005	0.13	1.71809201826778e-112	0	Ccr3
6.0171563668858e-117	-0.479649343481744	0.085	0.247	1.94263893304908e-112	0	Gm27008
9.7462129886893e-117	0.35190020855002	0.948	0.869	3.14656486339834e-112	0	Fyn
1.78064315109867e-116	-0.436946889410583	0.722	0.74	5.74880641332204e-112	0	Park7
1.78527781667942e-116	0.393322920827508	0.683	0.465	5.76376943114951e-112	0	Paxbp1
1.92855149199456e-116	-0.485313118092878	0.795	0.823	6.22632849190443e-112	0	Stk10
2.27022578720004e-116	0.314768878933255	0.784	0.54	7.32942395397533e-112	0	Timm23
5.74847463770748e-116	0.263370462967254	0.532	0.301	1.85589503678386e-111	0	Ppp1r15a
1.77806985908005e-115	0.266114721208271	0.505	0.293	5.74049854003995e-111	0	Pptc7
2.49014440862025e-115	0.267123937523051	0.639	0.41	8.03943122323046e-111	0	Higd2a
3.36222782173058e-115	-0.481368836718456	0.26	0.42	1.08549525224572e-110	0	Ccdc69
3.46223561175713e-115	0.299909009038634	0.501	0.294	1.11778276725579e-110	0	Fgd3
3.72459897209472e-115	0.34125135850375	0.65	0.432	1.20248677814078e-110	0	Rnf138
1.17756827880464e-114	0.402173948424082	0.868	0.707	3.80177918812077e-110	0	Osbpl8
1.34121401066157e-114	0.271648059071043	0.504	0.297	4.33010943342089e-110	0	Lrrc58
1.70702711331419e-114	0.285999778295666	0.702	0.47	5.51113703533487e-110	0	Ccnt1
1.94777859012668e-114	-0.516746271442417	0.453	0.579	6.28840317822399e-110	0	Gimap9
2.77545363395952e-114	-0.546784807738524	0.484	0.594	8.96055205723832e-110	0	Cflar
2.96060459776447e-114	-1.26131754075792	0.247	0.394	9.5583119438826e-110	0	Mki67
3.82270999010913e-114	0.273589612619649	0.671	0.438	1.23416192030673e-109	0	Ccni
4.51341141820748e-114	0.259301303527216	0.471	0.266	1.45715487636828e-109	0	Tle3
6.86671318528759e-114	0.31925897671345	0.937	0.819	2.2169183518701e-109	0	Kmt2e
7.52105370732808e-114	0.378374375530919	0.887	0.723	2.42817218941087e-109	0	Cnot6l
9.41883553443634e-114	-0.382964519674663	0.02	0.151	3.04087105229277e-109	0	Hist1h2bm
1.8288744266294e-113	-0.434370005189138	0.019	0.149	5.90452108637301e-109	0	Epcam
1.90468006881285e-113	0.342603944080062	0.857	0.65	6.14925960216229e-109	0	Wdr26
5.07972510115114e-113	0.412917076884742	0.416	0.231	1.63998924890665e-108	0	Dusp10
6.20713290384053e-113	-0.569294847417607	0.153	0.32	2.00397285800492e-108	0	Galnt10
8.9429477085768e-113	-0.51415516131292	0.056	0.205	2.88723066771402e-108	0	Id3
1.25700487689852e-112	-0.598304813810501	0.519	0.634	4.05824024506688e-108	0	Slc12a6
3.82080352659703e-112	-0.398554947822565	0.039	0.18	1.23354641856185e-107	0	Ccna2
4.24632159025863e-112	-0.566070042752045	0.661	0.754	1.370924925415e-107	0	Ipcef1
5.73319008075456e-112	-0.497223067920878	0.118	0.277	1.85096041757161e-107	0	Gm12216
7.31591178116934e-112	-0.418300242325733	0.931	0.9	2.36194211855052e-107	0	Tpr
8.0269823458891e-112	-0.508085621318082	0.065	0.214	2.59151125037029e-107	0	Unc5cl
1.00602754331605e-111	0.433286857132663	0.517	0.322	3.24795992359586e-107	0	Gabpb1
1.94083435926584e-111	-0.329974186622844	0.958	0.929	6.26598372888975e-107	0	Actr3
2.10471467045202e-111	0.36967713350274	0.853	0.661	6.79507131355434e-107	0	Dnajb6
4.01598361285152e-111	-0.496169577764665	0.435	0.551	1.29656030940911e-106	0	Rps6ka1
8.36284032469328e-111	-0.489012990868424	0.732	0.78	2.69994299882722e-106	0	Atp11b
9.49646234958312e-111	0.330463600748749	0.484	0.288	3.06593286956291e-106	0	Got1
1.35743421335934e-110	-0.531473119241282	0.351	0.489	4.38247635783062e-106	0	Smco4
1.8427513287641e-110	0.331023811277368	0.555	0.345	5.94932266491489e-106	0	9930021J03Rik
1.89937557472003e-110	0.286732605350895	0.665	0.437	6.13213404298362e-106	0	Akirin1
3.45789654642795e-110	-0.401714828505006	0.006	0.124	1.11638190001426e-105	0	Ttn
3.82032498720971e-110	0.331949549201733	0.97	0.905	1.23339192212066e-105	0	Ncor1
9.89106544939218e-110	-0.526210129560086	0.609	0.699	3.19333048033626e-105	0	Atf7ip
1.93949311747543e-109	0.276143938221845	0.643	0.416	6.26165352976944e-105	0	Csnk1g2
2.24699456194147e-109	-1.14195769728297	0.872	0.836	7.25442194322802e-105	0	Hmgb2
2.50389857332713e-109	0.293260360815022	0.686	0.463	8.08383654398665e-105	0	Epc2
3.05646709198741e-109	0.394627747596208	0.891	0.754	9.86780400648134e-105	0	Stk24
3.28993366194574e-109	0.257874787154599	0.993	0.962	1.06215508275918e-104	0	Oaz1
4.36895119174889e-109	0.397631972174345	0.702	0.494	1.41051589225613e-104	0	Rilpl2
5.53028612329586e-109	0.305816902065475	0.63	0.418	1.78545287490607e-104	0	Ech1
7.22982367249409e-109	-1.16033838538555	0.277	0.425	2.33414857266472e-104	0	Stmn1
1.11150240493545e-108	0.350756051965484	0.869	0.715	3.58848551433409e-104	0	Fbxl17
1.374266611282e-108	0.495205488305873	0.91	0.798	4.43681975452395e-104	0	Ssh2
3.96286979112318e-108	0.870524009104026	0.243	0.111	1.27941251206412e-103	0	Adam12
4.15271111786679e-108	-0.450728636347962	0.19	0.345	1.34070278440329e-103	0	Prdx4
5.51476201427531e-108	0.317854980234028	0.809	0.609	1.78044091630878e-103	0	Sept6
1.04240218698262e-107	-0.400887801294132	0.082	0.238	3.36539546067338e-103	0	Arhgef11
1.96290471239807e-107	-0.676374075257832	0.296	0.432	6.33723786397716e-103	0	Hmgn2
2.01091824301477e-107	0.433491550404622	0.929	0.824	6.49224954757317e-103	0	Elf1
3.67375610990773e-107	0.253498522534135	0.548	0.337	1.18607216008371e-102	0	Stx5a
4.74175097392643e-107	0.316042773723059	0.788	0.578	1.53087430193215e-102	0	Tab2
6.34239992795397e-107	-0.378077464074155	0.041	0.178	2.04764381673994e-102	0	Fbxo5
6.48500685860367e-107	0.294773977574864	0.577	0.365	2.09368446430019e-102	0	Stx6
6.71358162926652e-107	0.286558177803238	0.455	0.261	2.16747982900869e-102	0	Tec
1.17896564051361e-106	-0.709535611936605	0.79	0.813	3.8062905703982e-102	0	Prkcq
1.75295013605835e-106	0.369252113613214	0.389	0.211	5.65939951426437e-102	0	Bcl2l11
1.88640659488578e-106	-0.537131385619621	0.532	0.618	6.09026369158873e-102	0	Elf4
2.76539846464166e-106	0.254245040342282	0.494	0.293	8.92808894309559e-102	0	Zfp131
3.9893447419901e-106	-0.441032569194139	0.155	0.313	1.2879599499515e-101	0	E2f2
4.09429437715804e-106	0.358776380687657	0.693	0.49	1.32184293966547e-101	0	Selenos
4.67854143377361e-106	0.329040877495295	0.831	0.63	1.51046710189381e-101	0	Prdx2
7.65339256732948e-106	0.285636166951561	0.956	0.862	2.47089779036232e-101	0	Eif3f
1.32277702212237e-105	0.38365901976242	0.933	0.814	4.27058561592207e-101	0	Fryl
2.0330203673774e-105	-0.521589771974463	0.058	0.199	6.56360625607793e-101	0	Rrm2
2.10870806855162e-105	-0.44735106392719	0.816	0.816	6.80796399931892e-101	0	Mtdh
2.1777682627983e-105	-0.358898654476413	0.952	0.94	7.03092483644432e-101	0	Psmb8
2.19353316273763e-105	0.331514702992532	0.792	0.587	7.08182181589845e-101	0	Larp4b
2.2950223412335e-105	0.283722418590462	0.322	0.163	7.40947962867236e-101	0	Ints6l
2.64269557203103e-105	-0.411248470932015	0.055	0.199	8.53194265430217e-101	0	Tsix
2.83360913273117e-105	-0.541097058025128	0.091	0.239	9.14830708502258e-101	0	Gbp2
4.3106207666932e-105	0.259270361449727	0.536	0.33	1.3916839145269e-100	0	Ppp2r2d
5.93197772425407e-105	0.251508316084146	0.614	0.397	1.91513900827543e-100	0	Csnk1d
7.30172299682205e-105	0.362518854385299	0.651	0.445	2.357361269524e-100	0	Ints6
8.94985765244271e-105	0.322930656793498	0.632	0.419	2.88946154309113e-100	0	Mbtd1
1.10469629913814e-104	-0.49295554833454	0.786	0.831	3.56651200176748e-100	0	Mndal
1.17766645428598e-104	0.266261749778736	0.998	0.988	3.80209614766229e-100	0	Rps26
1.25286359127843e-104	-0.300971256701573	0.069	0.215	4.04487010444242e-100	0	Slc36a3os
3.54736623334587e-104	-0.399619086701098	0.089	0.236	1.14526718843571e-99	0	Pglyrp2
5.3373254642311e-104	-0.544618419355004	0.401	0.54	1.72315552612701e-99	0	Pik3c2a
6.65493340334108e-104	0.384200990934582	0.581	0.376	2.14854524926867e-99	0	Arhgap18
1.01916168995986e-103	-0.397754667040697	0.872	0.855	3.29036351603541e-99	0	Spcs2
3.13496397930971e-103	0.283103142049032	0.848	0.662	1.01212312072014e-98	0	Tcf25
1.05055120820729e-102	0.315466310840685	0.803	0.601	3.39170457569723e-98	0	Ccnl1
1.05715270078351e-102	0.278959863398217	0.744	0.517	3.41301749447956e-98	0	Sdcbp
1.81494021137425e-102	-0.329208641844216	0.02	0.141	5.85953447242176e-98	0	Hist1h2bb
2.21588688084114e-102	-0.515486859011466	0.048	0.183	7.15399079479563e-98	0	Usp18
9.21899180410669e-102	-0.506527725185268	0.434	0.559	2.97635150395585e-97	0	Rab27a
1.01734195145004e-101	-0.489698214348018	0.31	0.445	3.28448849025646e-97	0	Capn2
1.0436355051348e-101	-0.302134720419217	0	0.105	3.36937722832769e-97	0	Rln3
1.14304667457661e-101	-0.788753189859121	0.469	0.579	3.6903261888706e-97	0	Tasp1
1.8737480671124e-101	0.358400090496878	0.603	0.406	6.04939563467239e-97	0	Slc1a5
1.89641540428501e-101	0.298665679123805	0.955	0.85	6.12257713273417e-97	0	Gnas
5.34490405538199e-101	0.307058255328383	0.475	0.281	1.72560227428008e-96	0	H1f0
7.66574054856698e-101	-0.584213979995761	0.687	0.761	2.47488433610485e-96	0	Epsti1
1.14078015853249e-100	-0.288794696944961	0.997	0.996	3.68300874182216e-96	0	Rps19
1.19829429922386e-100	0.272405924302261	0.591	0.382	3.86869314504424e-96	0	Npepps
3.4981012510434e-100	-0.299995849829208	0.018	0.136	1.12936198889936e-95	0	Oas1a
5.22520670977736e-100	0.331806261352011	0.549	0.355	1.68695798625162e-95	0	Lrrfip2
5.93629362007881e-100	-0.443038193022277	0.936	0.938	1.91653239524244e-95	0	Rapgef6
2.37844473729084e-99	0.263214466110833	0.61	0.395	7.67880883434348e-95	0	Kat6b
3.25686797002708e-99	-0.49197678080127	0.162	0.315	1.05147982412324e-94	0	Gbp4
5.64392998739484e-99	0.261407713150693	0.571	0.36	1.82214279643043e-94	0	Relb
1.70135911022242e-98	0.329182736357155	0.476	0.295	5.49283788735309e-94	0	Apaf1
2.04541659939829e-98	0.261323012579295	0.396	0.219	6.60362749115737e-94	0	Mdn1
3.06023803015697e-98	-0.433766813052015	0.037	0.165	9.87997848036177e-94	0	Hmmr
3.62452939822405e-98	0.462602268155088	0.862	0.712	1.17017931621664e-93	0	Zfp36l1
5.4066355042069e-98	0.284835842527947	0.94	0.795	1.7455322725332e-93	0	Ube2d3
7.53114853206283e-98	0.2545014404966	0.614	0.4	2.43143130357648e-93	0	Arih2
1.27907419376373e-97	0.274275843160958	0.446	0.265	4.1294910345662e-93	0	Erc1
1.37115025660071e-97	0.297655267838205	0.494	0.305	4.42675860343538e-93	0	Cplane1
2.62314632876979e-97	-0.76956944257696	0.848	0.824	8.46882792243326e-93	0	Lrba
3.68203194951548e-97	0.299375217871923	0.967	0.895	1.18874401490107e-92	0	Cox7c
4.92923884143379e-97	0.288403533273588	0.674	0.467	1.5914047599569e-92	0	Nlk
6.11686706102293e-97	0.277070065153479	0.928	0.78	1.97483053065125e-92	0	Tmem50a
7.28089444995586e-97	-0.390376013141675	0.182	0.334	2.35063677316825e-92	0	Sypl
1.07024789866727e-96	-0.425370477409868	0.808	0.792	3.45529534084727e-92	0	Xrn2
1.23163883299875e-96	0.308113599374688	0.859	0.663	3.97634597233645e-92	0	Atp5md
1.56320980546307e-96	-0.364770366052919	0.068	0.205	5.04682285693752e-92	0	Spc24
2.0246471957897e-96	-0.382164559217047	0.07	0.208	6.53657347160703e-92	0	Mical3
3.64388360692426e-96	0.264532281172786	0.465	0.283	1.1764278224955e-91	0	Sacs
4.65475469381966e-96	-0.316937768161875	0.027	0.147	1.50278755289968e-91	0	Hist1h2ai
4.66557269544643e-96	-0.400620964431827	0.89	0.855	1.50628014472488e-91	0	Hint1
6.11985693892801e-96	0.390390085542073	0.88	0.722	1.97579581273291e-91	0	Maf
7.76215854566291e-96	0.261263810042073	0.757	0.536	2.50601288646727e-91	0	Chic2
1.01617190550031e-95	0.363134018152129	0.631	0.428	3.28071099690773e-91	0	Gm26917
1.1560668936423e-95	0.271157107593089	0.66	0.444	3.73236196612417e-91	0	Pcmt1
1.92840748001601e-95	0.263277779462938	0.748	0.526	6.22586354923168e-91	0	Akr1a1
5.70775800767889e-95	-0.427585396015119	0.072	0.214	1.84274967277913e-90	0	Ccr5
6.57485127239692e-95	-0.423439507584823	0.996	0.989	2.12269073329335e-90	0	Ppia
7.34397409839937e-95	-0.582903931205937	0.457	0.567	2.37100203766824e-90	0	Parp14
1.02444529195758e-94	-0.430864930097448	0.66	0.69	3.30742162508504e-90	0	Tapbp
1.43258817101516e-94	-0.357071699647868	0.043	0.169	4.62511091012245e-90	0	Hist2h2bb
1.75030653870619e-94	0.321921076160496	0.772	0.581	5.65086466021293e-90	0	Smad7
1.95801915956408e-94	-0.286821359177263	0.02	0.134	6.32146485665265e-90	0	Hist1h2ak
5.43124534443456e-94	-0.290622776998023	0.027	0.144	1.7534775594507e-89	0	Phf11a
6.81769257768525e-94	0.420698799216642	0.917	0.818	2.20109204870568e-89	0	Lncpint
9.53591003975895e-94	0.250840245942082	0.517	0.323	3.07866855633618e-89	0	Tsg101
1.04136543772999e-93	-0.286169800335744	0.012	0.12	3.36204831571128e-89	0	Gcnt1
1.28349102521486e-93	-0.420618341181094	0.211	0.359	4.14375077490617e-89	0	Rara
2.1587779764718e-93	-0.427438207089717	0.043	0.168	6.9696146970392e-89	0	Nedd4l
3.4789920342527e-93	0.297203265070294	0.456	0.274	1.12319257825848e-88	0	Ugcg
3.97338860283442e-93	0.428649860265391	0.41	0.244	1.28280851042509e-88	0	E130308A19Rik
6.78291564592249e-93	-0.405356596310118	0.799	0.794	2.18986431628608e-88	0	Psme2
1.39675065179418e-92	-0.280941247130081	0.017	0.126	4.50940947931751e-88	0	Esco2
5.21302493958185e-92	0.290587532842314	0.771	0.581	1.683025101744e-87	0	Strn3
5.37028719651619e-92	0.29686175699938	0.859	0.699	1.73379722139525e-87	0	Myl12a
8.8429184804806e-92	0.31999464818246	0.878	0.725	2.85493623142316e-87	0	Hcst
1.17465595503973e-91	0.300396634035611	0.79	0.608	3.79237675084578e-87	0	March7
1.27953452532619e-91	-0.707716954927033	0.065	0.197	4.13097721501562e-87	0	Cenpf
1.91541594423093e-91	0.403868670945539	0.555	0.374	6.18392037594957e-87	0	Bclaf3
1.91845749826346e-91	0.285107576120869	0.871	0.663	6.19374003314357e-87	0	Prr13
2.51245513412503e-91	-0.401754227347378	0.171	0.329	8.11146140052266e-87	0	Prdm1
3.43879461555068e-91	-0.567923755437126	0.389	0.518	1.11021484163054e-86	0	Rere
1.29089594060787e-90	0.307688145639295	0.773	0.565	4.16765754425252e-86	0	Pecam1
1.61611719674515e-90	-0.328653963084124	0.067	0.198	5.21763436969173e-86	0	Arid3b
2.85936816102696e-90	0.38583896738505	0.943	0.852	9.23147010787554e-86	0	Zc3hav1
3.29089075805321e-90	-0.534756684795749	0.353	0.472	1.06246408123748e-85	0	Vps13c
3.75829686215593e-90	0.438502871233097	0.909	0.81	1.21336614194704e-85	0	Gm26740
4.4921998989757e-90	-0.398777153620271	0.771	0.831	1.45030673738431e-85	0	Fli1
5.00804670984768e-90	0.279344258754921	0.908	0.781	1.61684788027432e-85	0	Usp34
5.59170341037693e-90	0.298622073221145	0.724	0.524	1.80528144604019e-85	0	Sat1
5.73278017067064e-90	-0.493327445165471	0.872	0.879	1.85082807810102e-85	0	Peli1
6.73952087627607e-90	0.378273261859722	0.695	0.498	2.17585431490573e-85	0	Gm8369
7.47966166505044e-90	-0.543134722136061	0.455	0.565	2.41480876856153e-85	0	Dapp1
9.11889996922349e-90	-0.48647499848862	0.163	0.302	2.9440368550638e-85	0	Gbp8
1.24659119261701e-89	0.339813645773355	0.78	0.583	4.02461966536403e-85	0	Aldoa
2.71972259953977e-89	-0.563682929384013	0.429	0.561	8.78062441261416e-85	0	Ahcyl2
4.11639441285298e-89	-0.521390875187798	0.314	0.441	1.32897793618958e-84	0	Bmp2k
9.58889351482067e-89	0.366324016954601	0.843	0.688	3.09577427125985e-84	0	AU020206
1.06773653402424e-88	-0.394547731070197	0.058	0.184	3.44718740009727e-84	0	Rtp4
1.18693313465863e-88	0.356035077764894	0.671	0.487	3.83201362524537e-84	0	Tle4
2.35203282528258e-88	-0.45778292176357	0.061	0.188	7.5935379764248e-84	0	Knl1
9.17049791970134e-88	-0.401385196683224	0.051	0.174	2.96069525337558e-83	0	Gm48236
1.14356182402932e-87	-0.48550636163854	0.674	0.706	3.69198934887866e-83	0	Cd5
1.20125275312197e-87	-0.653690632386036	0.068	0.196	3.8782445134543e-83	0	Nusap1
1.86362606530448e-87	-0.440291121560269	0.45	0.533	6.0167167518355e-83	0	Exosc8
2.20440917518565e-87	0.309682747162065	0.319	0.174	7.11693502208688e-83	0	Dtl
